STATION,NAME,Year,Month,TAVG_mean,TAVG_std,N_days,TMAX_mean,TMIN_mean
USR0000MBAL,"BALDWIN MICHIGAN, MI US",2026,3,35.45,10.12,31,47.48,22.39
USR0000MBAL,"BALDWIN MICHIGAN, MI US",2026,4,39.0,3.61,3,54.0,32.0
USR0000MBRR,"BEAR MICHIGAN, MI US",2026,1,20.48,10.9,31,25.65,15.81
USR0000MBRR,"BEAR MICHIGAN, MI US",2026,2,27.18,6.98,28,35.14,18.75
USR0000MBRR,"BEAR MICHIGAN, MI US",2026,3,34.45,9.25,31,43.16,26.58
USR0000MBRR,"BEAR MICHIGAN, MI US",2026,4,35.33,2.89,3,47.33,29.33
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",2026,1,14.74,12.14,31,21.71,7.06
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",2026,2,22.43,6.62,28,31.21,12.61
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",2026,3,29.1,8.23,31,38.32,20.19
USR0000MDOE,"DOE LAKE MICHIGAN, MI US",2026,4,28.33,2.52,3,32.0,26.0
USR0000MMIO,"MIO MICHIGAN, MI US",2026,1,16.61,12.49,31,23.9,8.55
USR0000MMIO,"MIO MICHIGAN, MI US",2026,2,21.67,9.67,27,33.59,8.96
USR0000MMIO,"MIO MICHIGAN, MI US",2026,3,33.14,8.67,28,43.79,22.11
USR0000MMIO,"MIO MICHIGAN, MI US",2026,4,34.0,8.66,3,42.0,27.33
USR0000MRAC,"RACO MICHIGAN, MI US",2026,1,14.03,11.63,31,21.0,6.61
USR0000MRAC,"RACO MICHIGAN, MI US",2026,2,19.78,8.94,27,27.89,9.7
USR0000MRAC,"RACO MICHIGAN, MI US",2026,3,26.68,8.92,31,35.84,16.74
USR0000MRAC,"RACO MICHIGAN, MI US",2026,4,30.0,3.61,3,36.33,25.33
USR0000MSEN,"SENEY MICHIGAN, MI US",2026,1,15.48,11.99,31,22.19,9.1
USR0000MSEN,"SENEY MICHIGAN, MI US",2026,2,22.67,7.22,27,31.04,13.96
USR0000MSEN,"SENEY MICHIGAN, MI US",2026,3,29.13,8.27,31,37.65,20.71
USR0000MSEN,"SENEY MICHIGAN, MI US",2026,4,31.33,2.52,3,37.0,26.67
USR0000MSPI,"SPINCICH LAKE MICHIGAN, MI US",2026,1,14.35,11.31,31,20.84,8.48
USR0000MSPI,"SPINCICH LAKE MICHIGAN, MI US",2026,2,20.44,7.99,27,28.74,10.85
USR0000MSPI,"SPINCICH LAKE MICHIGAN, MI US",2026,3,26.84,8.82,31,35.97,16.13
USR0000MSPI,"SPINCICH LAKE MICHIGAN, MI US",2026,4,29.0,3.0,3,34.0,24.67
USR0000MWAT,"WATERSMEET MICHIGAN, MI US",2026,1,10.0,14.28,31,17.71,2.13
USR0000MWAT,"WATERSMEET MICHIGAN, MI US",2026,2,21.11,9.11,27,32.3,9.37
USR0000MWAT,"WATERSMEET MICHIGAN, MI US",2026,3,30.32,10.0,31,42.29,19.06
USR0000MWAT,"WATERSMEET MICHIGAN, MI US",2026,4,29.33,0.58,3,34.67,25.33
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2026,1,22.32,11.63,31,28.03,16.61
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2026,2,28.84,9.57,28,37.61,20.07
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2026,3,40.65,10.96,30,50.74,30.4
USW00004839,"HOLLAND TULIP CITY AIRPORT, MI US",2026,4,41.86,7.62,7,51.29,32.43
USW00004847,"ADRIAN LENAWEE CO AIRPORT, MI US",2026,1,21.06,12.17,31,27.65,12.61
USW00004847,"ADRIAN LENAWEE CO AIRPORT, MI US",2026,2,27.39,10.46,28,36.11,17.57
USW00004847,"ADRIAN LENAWEE CO AIRPORT, MI US",2026,3,42.42,11.45,31,53.1,31.74
USW00004847,"ADRIAN LENAWEE CO AIRPORT, MI US",2026,4,45.86,9.31,7,55.86,35.29
USW00004854,"GAYLORD OTSEGO CO AIRPORT, MI US",2026,1,15.27,12.19,31,21.0,9.55
USW00004854,"GAYLORD OTSEGO CO AIRPORT, MI US",2026,2,20.66,10.01,28,30.36,10.96
USW00004854,"GAYLORD OTSEGO CO AIRPORT, MI US",2026,3,29.53,10.13,31,37.81,21.26
USW00004854,"GAYLORD OTSEGO CO AIRPORT, MI US",2026,4,31.07,5.8,7,38.57,23.57
USW00004869,"CHIPPEWA INTERNATIONAL AIRPORT, MI US",2026,1,14.06,11.64,31,21.06,6.97
USW00004869,"CHIPPEWA INTERNATIONAL AIRPORT, MI US",2026,2,20.0,9.25,28,27.86,11.36
USW00004869,"CHIPPEWA INTERNATIONAL AIRPORT, MI US",2026,3,26.03,8.8,31,34.13,17.94
USW00004869,"CHIPPEWA INTERNATIONAL AIRPORT, MI US",2026,4,29.42,2.65,6,34.83,24.5
USW00014804,"MOUNT CLEMENS ANG BASE, MI US",2026,1,21.37,11.51,31,28.58,14.16
USW00014804,"MOUNT CLEMENS ANG BASE, MI US",2026,2,26.55,9.93,28,35.89,17.21
USW00014804,"MOUNT CLEMENS ANG BASE, MI US",2026,3,40.34,11.34,29,49.17,31.52
USW00014804,"MOUNT CLEMENS ANG BASE, MI US",2026,4,49.88,7.36,4,61.0,38.75
USW00014808,"OSCODA WURTSMITH AIRPORT, MI US",2026,1,17.82,12.39,28,24.68,11.11
USW00014808,"OSCODA WURTSMITH AIRPORT, MI US",2026,2,24.0,7.3,25,32.12,16.16
USW00014808,"OSCODA WURTSMITH AIRPORT, MI US",2026,3,33.31,8.71,26,42.85,24.85
USW00014808,"OSCODA WURTSMITH AIRPORT, MI US",2026,4,37.0,7.79,4,43.75,31.5
USW00014814,"ALPENA WASTEWATER PLANT, MI US",2026,1,17.82,11.56,31,23.9,11.74
USW00014814,"ALPENA WASTEWATER PLANT, MI US",2026,2,17.5,,1,24.0,11.0
USW00014815,"BATTLE CREEK KELLOGG AIRPORT, MI US",2026,1,19.47,13.33,31,26.65,12.29
USW00014815,"BATTLE CREEK KELLOGG AIRPORT, MI US",2026,2,27.39,10.52,28,36.93,17.86
USW00014815,"BATTLE CREEK KELLOGG AIRPORT, MI US",2026,3,41.76,11.6,31,53.16,30.35
USW00014815,"BATTLE CREEK KELLOGG AIRPORT, MI US",2026,4,43.0,9.02,7,52.86,33.14
USW00014817,"CADILLAC, MI US",2026,1,15.71,12.75,31,23.1,8.32
USW00014817,"CADILLAC, MI US",2026,2,21.57,9.0,27,33.04,10.85
USW00014817,"CADILLAC, MI US",2026,3,33.83,11.9,24,44.0,23.67
USW00014817,"CADILLAC, MI US",2026,4,37.5,6.18,4,45.0,30.0
USW00014822,"DETROIT CITY AIRPORT, MI US",2026,1,21.74,11.94,31,27.39,14.87
USW00014822,"DETROIT CITY AIRPORT, MI US",2026,2,27.75,9.49,28,35.25,19.21
USW00014822,"DETROIT CITY AIRPORT, MI US",2026,3,41.4,11.24,31,51.94,30.87
USW00014822,"DETROIT CITY AIRPORT, MI US",2026,4,43.07,8.92,7,53.14,33.86
USW00014824,"ESCANABA, MI US",2026,1,,,0,,
USW00014824,"ESCANABA, MI US",2026,2,,,0,,
USW00014824,"ESCANABA, MI US",2026,3,,,0,,
USW00014824,"ESCANABA, MI US",2026,4,,,0,,
USW00014826,"FLINT FCWOS, MI US",2026,1,18.44,13.58,31,25.94,10.94
USW00014826,"FLINT FCWOS, MI US",2026,2,25.12,11.89,28,35.64,14.61
USW00014826,"FLINT FCWOS, MI US",2026,3,38.98,11.2,31,50.06,27.9
USW00014826,"FLINT FCWOS, MI US",2026,4,40.5,8.63,7,50.0,31.0
USW00014828,"GLADWIN, MI US",2026,1,17.66,12.65,31,24.87,10.45
USW00014828,"GLADWIN, MI US",2026,2,23.34,9.11,28,33.75,12.93
USW00014828,"GLADWIN, MI US",2026,3,34.48,10.19,28,44.82,24.14
USW00014828,"GLADWIN, MI US",2026,4,38.29,4.01,7,46.86,29.71
USW00014833,"JACKSON REYNOLDS FIELD, MI US",2026,1,19.26,13.06,31,26.55,11.97
USW00014833,"JACKSON REYNOLDS FIELD, MI US",2026,2,26.46,11.61,28,36.79,16.14
USW00014833,"JACKSON REYNOLDS FIELD, MI US",2026,3,41.5,12.19,31,53.03,29.97
USW00014833,"JACKSON REYNOLDS FIELD, MI US",2026,4,42.79,9.22,7,52.71,32.86
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",2026,1,19.5,13.05,31,26.52,12.48
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",2026,2,27.71,10.7,28,37.25,18.18
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",2026,3,39.77,11.37,31,50.9,28.65
USW00014836,"LANSING CAPITAL CITY AIRPORT, MI US",2026,4,41.29,8.26,7,51.0,31.57
USW00014838,"MARQUETTE, MI US",2026,1,15.42,11.63,31,20.58,10.26
USW00014838,"MARQUETTE, MI US",2026,2,23.43,7.31,28,29.71,17.14
USW00014838,"MARQUETTE, MI US",2026,3,29.03,8.44,30,34.97,23.1
USW00014838,"MARQUETTE, MI US",2026,4,29.71,2.83,7,34.43,25.0
USW00014840,"MUSKEGON CO AIRPORT, MI US",2026,1,22.29,11.35,31,28.0,16.58
USW00014840,"MUSKEGON CO AIRPORT, MI US",2026,2,27.02,8.56,28,35.89,18.14
USW00014840,"MUSKEGON CO AIRPORT, MI US",2026,3,38.74,10.14,31,48.39,29.1
USW00014840,"MUSKEGON CO AIRPORT, MI US",2026,4,40.57,6.92,7,49.29,31.86
USW00014841,"PELLSTON REGIONAL AIRPORT, MI US",2026,1,16.08,13.28,31,22.94,9.23
USW00014841,"PELLSTON REGIONAL AIRPORT, MI US",2026,2,19.05,10.39,28,30.07,8.04
USW00014841,"PELLSTON REGIONAL AIRPORT, MI US",2026,3,28.32,9.59,31,36.87,19.77
USW00014841,"PELLSTON REGIONAL AIRPORT, MI US",2026,4,29.29,5.79,7,35.57,23.0
USW00014845,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",2026,1,19.1,12.32,31,25.68,12.52
USW00014845,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",2026,2,25.95,8.98,28,33.82,18.07
USW00014845,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",2026,3,36.69,9.57,31,45.35,28.03
USW00014845,"SAGINAW MBS INTERNATIONAL AIRPORT, MI US",2026,4,39.43,7.69,7,48.29,30.57
USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",2026,1,12.77,12.4,31,19.39,6.16
USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",2026,2,18.61,9.76,28,26.14,11.07
USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",2026,3,25.02,9.05,31,32.74,17.29
USW00014847,"SAULT STE MARIE SANDERSON FIELD, MI US",2026,4,28.07,5.31,7,34.14,22.0
USW00014850,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",2026,1,19.69,11.67,31,24.97,14.42
USW00014850,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",2026,2,25.34,7.67,28,33.61,17.07
USW00014850,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",2026,3,33.63,8.99,31,41.74,25.52
USW00014850,"TRAVERSE CITY CHERRY CAPITAL AIRPORT, MI US",2026,4,36.71,5.24,7,45.57,27.86
USW00014853,"DETROIT WILLOW RUN AIRPORT, MI US",2026,1,20.48,12.14,31,27.03,12.0
USW00014853,"DETROIT WILLOW RUN AIRPORT, MI US",2026,2,26.93,10.3,28,36.18,17.04
USW00014853,"DETROIT WILLOW RUN AIRPORT, MI US",2026,3,41.63,11.59,31,53.23,30.03
USW00014853,"DETROIT WILLOW RUN AIRPORT, MI US",2026,4,43.71,9.32,7,54.29,33.57
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",2026,1,16.52,11.54,31,21.52,10.87
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",2026,2,22.71,7.46,28,30.25,14.64
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",2026,3,27.26,8.69,31,35.35,19.16
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",2026,4,26.93,5.88,7,33.71,19.71
USW00054810,"CHATHAM 1 SE, MI US",2026,1,14.26,12.2,31,20.42,8.1
USW00054810,"CHATHAM 1 SE, MI US",2026,2,21.02,6.8,28,29.0,13.04
USW00054810,"CHATHAM 1 SE, MI US",2026,3,28.26,8.69,31,35.9,20.61
USW00054810,"CHATHAM 1 SE, MI US",2026,4,27.83,3.06,3,30.33,25.33
USW00054813,"MUNSING LAKESHORE, MI US",2026,1,16.65,11.69,31,21.84,11.23
USW00054813,"MUNSING LAKESHORE, MI US",2026,2,23.21,6.0,28,29.75,17.29
USW00054813,"MUNSING LAKESHORE, MI US",2026,3,29.27,8.83,31,36.13,22.42
USW00054813,"MUNSING LAKESHORE, MI US",2026,4,29.57,2.76,7,33.43,25.71
USW00054854,"GAYLORD 9 SSW, MI US",2026,1,15.21,12.19,31,20.65,9.77
USW00054854,"GAYLORD 9 SSW, MI US",2026,2,22.2,9.24,28,30.36,14.04
USW00054854,"GAYLORD 9 SSW, MI US",2026,3,30.31,10.34,31,38.13,22.48
USW00054854,"GAYLORD 9 SSW, MI US",2026,4,33.83,6.79,3,42.33,25.33
USW00094814,"HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US",2026,1,16.13,13.04,31,22.81,9.45
USW00094814,"HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US",2026,2,22.05,9.45,28,32.21,11.89
USW00094814,"HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US",2026,3,32.6,9.49,30,42.07,23.13
USW00094814,"HOUGHTON LAKE ROSCOMMON CO AIRPORT, MI US",2026,4,35.5,5.74,7,44.86,26.14
USW00094815,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",2026,1,20.58,13.27,31,27.39,13.77
USW00094815,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",2026,2,28.14,10.56,28,37.71,18.57
USW00094815,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",2026,3,42.13,11.4,31,53.65,30.61
USW00094815,"KALAMAZOO BATTLE CREEK INTERNATIONAL AIRPORT, MI US",2026,4,43.79,9.02,7,53.43,34.14
USW00094817,"PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US",2026,1,19.26,12.28,31,25.42,11.65
USW00094817,"PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US",2026,2,25.75,10.12,28,34.29,16.14
USW00094817,"PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US",2026,3,39.37,12.0,30,49.83,29.47
USW00094817,"PONTIAC OAKLAND CO INTERNATIONAL AIRPORT, MI US",2026,4,45.0,9.06,4,58.25,37.5
USW00094836,"GWINN K I SAWYER AFB, MI US",2026,1,12.68,12.51,31,18.9,7.52
USW00094836,"GWINN K I SAWYER AFB, MI US",2026,2,20.29,7.28,28,29.21,13.57
USW00094836,"GWINN K I SAWYER AFB, MI US",2026,3,28.33,8.46,24,36.62,21.17
USW00094836,"GWINN K I SAWYER AFB, MI US",2026,4,28.25,3.1,4,31.5,25.5
USW00094847,"DETROIT METRO AIRPORT, MI US",2026,1,20.65,12.02,31,27.52,13.77
USW00094847,"DETROIT METRO AIRPORT, MI US",2026,2,27.75,10.52,28,36.86,18.64
USW00094847,"DETROIT METRO AIRPORT, MI US",2026,3,42.11,11.33,31,53.19,31.03
USW00094847,"DETROIT METRO AIRPORT, MI US",2026,4,44.29,9.11,7,54.86,33.71
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2026,1,17.15,12.64,31,23.81,10.48
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2026,2,21.25,8.75,28,30.21,12.29
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2026,3,29.79,10.05,31,38.81,20.77
USW00094849,"ALPENA CO REGIONAL AIRPORT, MI US",2026,4,33.36,6.29,7,40.29,26.43
USW00094850,"MARQUETTE WEATHER FORECAST OFFICE, MI US",2026,1,10.85,12.45,31,17.03,4.68
USW00094850,"MARQUETTE WEATHER FORECAST OFFICE, MI US",2026,2,19.2,8.05,28,27.93,10.46
USW00094850,"MARQUETTE WEATHER FORECAST OFFICE, MI US",2026,3,26.52,9.08,31,35.35,17.68
USW00094850,"MARQUETTE WEATHER FORECAST OFFICE, MI US",2026,4,25.79,4.68,7,32.43,19.14
USW00094853,"ESCANABA DELTA CO AIRPORT, MI US",2026,1,15.03,12.81,31,22.84,8.52
USW00094853,"ESCANABA DELTA CO AIRPORT, MI US",2026,2,23.11,6.6,27,32.11,14.93
USW00094853,"ESCANABA DELTA CO AIRPORT, MI US",2026,3,30.2,8.1,30,38.03,23.43
USW00094853,"ESCANABA DELTA CO AIRPORT, MI US",2026,4,31.75,1.5,4,34.75,28.75
USW00094860,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",2026,1,20.19,12.85,31,26.71,13.68
USW00094860,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",2026,2,27.84,10.06,28,36.89,18.79
USW00094860,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",2026,3,40.03,10.97,31,50.87,29.19
USW00094860,"GRAND RAPIDS GERALD R FORD INTERNATIONAL AIRPORT, MI US",2026,4,41.21,7.85,7,50.71,31.71
USW00094871,"BENTON HARBOR, MI US",2026,1,23.53,11.96,31,29.61,17.45
USW00094871,"BENTON HARBOR, MI US",2026,2,29.73,9.05,28,38.43,21.04
USW00094871,"BENTON HARBOR, MI US",2026,3,42.53,11.19,31,53.74,31.32
USW00094871,"BENTON HARBOR, MI US",2026,4,44.21,8.71,7,53.0,35.43
USW00094889,"ANN ARBOR MUNICIPAL AIRPORT, MI US",2026,1,19.81,12.4,31,26.87,9.0
USW00094889,"ANN ARBOR MUNICIPAL AIRPORT, MI US",2026,2,26.0,10.67,28,35.5,13.21
USW00094889,"ANN ARBOR MUNICIPAL AIRPORT, MI US",2026,3,40.94,11.56,31,53.32,28.55
USW00094889,"ANN ARBOR MUNICIPAL AIRPORT, MI US",2026,4,43.79,8.94,7,53.29,32.71
USW00094893,"IRON MOUNTAIN FORD AIRPORT, MI US",2026,1,12.74,13.04,31,19.77,4.81
USW00094893,"IRON MOUNTAIN FORD AIRPORT, MI US",2026,2,22.32,8.36,28,31.89,11.04
USW00094893,"IRON MOUNTAIN FORD AIRPORT, MI US",2026,3,32.52,8.69,28,42.96,22.07
USW00094893,"IRON MOUNTAIN FORD AIRPORT, MI US",2026,4,31.92,3.63,6,37.5,26.33
USW00094898,"PORT HOPE, MI US",2026,1,20.61,10.68,31,25.74,14.74
USW00094898,"PORT HOPE, MI US",2026,2,24.5,7.8,28,31.04,17.36
USW00094898,"PORT HOPE, MI US",2026,3,34.0,9.7,31,42.16,25.84
USW00094898,"PORT HOPE, MI US",2026,4,37.36,8.38,7,46.0,30.14
USW00094899,"COPPER HARBOR, MI US",2026,1,16.87,10.68,31,21.48,12.16
USW00094899,"COPPER HARBOR, MI US",2026,2,23.54,6.79,28,30.29,16.68
USW00094899,"COPPER HARBOR, MI US",2026,3,27.63,7.18,30,33.37,21.9
USW00094899,"COPPER HARBOR, MI US",2026,4,29.58,3.51,6,32.5,26.33
